ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,OPMTN_PLACE_NM,FSTVL_BEGIN_DE,FSTVL_END_DE,FSTVL_CN,MNNST_NM,AUSPC_INSTT_NM,SUPRT_INSTT_NM,TEL_NO,HMPG_ADDR,RELATE_INFO_CN,데이터기준일자,PROVD_INSTT_CD,PROVD_INSTT_NM,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KC488PO21N000873,행사,행사,제17회 구리 코스모스 축제,경기도,용인시 수지구,4146510300,동천동,4146556000,동천동,,경기도 구리시 토평동 829,,다사628271,37.342841,127.081044,구리한강 시민공원,20170922,20170924,"무대공연, 체험부스운영, 먹거리 체험, 꽃 관람",(사)한국예총 구리지회,경기도 구리시,경기도+한국관광공사+경기관광공사,0315502065,http://www.guri.go.kr,,20220228,3980000,경기도 구리시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000874,행사,행사,제18회 구리 유채꽃 축제,경기도,구리시,4131010700,토평동,4131059000,수택3동,,경기도 구리시 토평동 883-2,,다사676528,37.574525,127.133192,구리한강 시민공원,20180504,20180506,"무대공연, 체험부스운영, 먹거리 체험, 꽃 관람",(사)한국예총 구리지회,경기도 구리시,경기도+한국관광공사+경기관광공사,0315502065,http://www.guri.go.kr,,20220228,3980000,경기도 구리시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000875,행사,행사,제18회 구리 코스모스 축제,경기도,구리시,4131010700,토평동,4131059000,수택3동,,경기도 구리시 토평동 883-2,,다사676528,37.574525,127.133192,구리한강 시민공원,20181005,20181007,"무대공연, 체험부스운영, 먹거리 체험, 꽃 관람",(사)한국예총 구리지회,경기도 구리시,경기도+한국관광공사+경기관광공사,0315502065,http://www.guri.go.kr,,20220228,3980000,경기도 구리시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000876,행사,행사,2021 제15회 종합예술제,경기도,오산시,4137010900,은계동,4137010900,은계동,413703198046,경기도 오산시 현충로 100,18131,다사624069,37.1602217465471,127.077081379966,"문예회관, 미술관",20211022,20211023,"공연, 문화예술체험, 예술전시",(사)한국예총 오산지회,(사)한국예총 오산지회,오산시,03180367613,http://osanart.kr/,,20220228,4000000,경기도 오산시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000877,행사,행사,부산고등어축제,부산광역시,서구,2614012400,암남동,2614012400,암남동,261403126009,부산광역시 서구 송도해변로 100,49269,마라384768,35.0768199198884,129.0180495332,송도해수욕장 및 부산공동어시장 일원,20211022,20211024,"개막행사, 맨손 고등어잡기, 부산공동어시장 현장체험, 카약 타고 고등어 찾기, 고등어 종이배 경주대회, 전국 고등어요리 경연, 먹거리 한마당 등",(사)부산서구문화원,"부산광역시 서구, 대형선망수협","부산광역시, 부산공동어시장, 수협중앙회, 부산은행",0512404062,http://culture.bsseogu.go.kr,"송도해수욕장, 부산공동어시장, 송도구름산책로, 송도해상케이블카, 송도오토캠핑장, 송도해안볼레길, 암남공원",20220228,3260000,부산광역시 서구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000878,행사,행사,랜선 땅끝매화축제,전라남도,해남군,4682041024,산이면 예정리,4682041024,산이면,468204682411,전라남도 해남군 산이면 예덕길 125-89,59012,다라049260,34.6245256247879,126.463356787921,보해매실농원,20210313,20210314,"매화향기(공연), 매화포토존, 체험 등",땅끝매화축체추진위원회,땅끝매화축체추진위원회,"해남군, 보해양조",0615313512,www.haenam.go.kr,,20220228,4930000,전라남도 해남군,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000879,행사,행사,356일 달마고도 워킹데이,전라남도,해남군,4682034034,송지면 서정리,4682034034,송지면,468204682187,전라남도 해남군 송지면 미황사길 164,59067,다다152991,34.3822314576451,126.577957148483,미황사일원,20210313,20210425,"달마고도순례길걷기, 무대행사, 체험등",전라남도 해남군,전라남도 해남군,미황사,0615305159,www.haenam.go.kr,,20220228,4930000,전라남도 해남군,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000880,행사,행사,보성차밭 빛축제,전라남도,보성군,4678025024,보성읍 봉산리,4678025024,보성읍,467803290003,전라남도 보성군 보성읍 녹차로 775,59448,다라617362,34.7198764301698,127.081709909391,봇재 차밭 일원,20201211,20210110,"빛 경관조명, 체험행사",보성군,보성군,전라남도,0618505211,http://www.boseong.go.kr/tour/festivity/light_festival,,20220228,4890000,전라남도 보성군,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000881,행사,행사,벌교꼬막축제,전라남도,보성군,4678025338,벌교읍 회정리,4678025338,벌교읍,467804670167,전라남도 보성군 벌교읍 벌교천1길 19,59425,다라859500,34.8447662342999,127.346463922066,벌교읍천변,20191031,20191103,"꼬막체험, 갯벌체험 등",벌교꼬막축제추진위원회,벌교꼬막축제추진위원회,보성군,0618577676,http://www.boseong.go.kr/tour/festivity/cockle,,20220228,4890000,전라남도 보성군,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000882,행사,행사,보성전어축제,전라남도,보성군,4678039027,회천면 동율리,4678039027,회천면,467804670305,전라남도 보성군 회천면 우암길 24,59471,다라623307,34.6700292567993,127.08902412779,율포솔밭해수풀장,20190824,20190825,"전어잡기,체험 등",보성전어축제추진위원회,보성전어축제추진위원회,보성군,0618508395,http://www.boseong.go.kr/tour/festivity/gizzard_shad,,20220228,4890000,전라남도 보성군,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000883,행사,행사,도솔산지구전투 전승행사,강원도,양구군,4280025021,양구읍 상리,4280025021,양구읍,428003232006,강원도 양구군 양구읍 박수근로 366-33,24519,라아422119,38.1063244084046,127.981513118123,도솔산전적비,20200619,20200619,추모식,도솔산전적문화제 집행위원회,"(사)양구군축제위원회, 해병대전우회중앙회, 해병대사령부","국방부, 국가보훈처, 노도부대, 백두산부대",0334802230,http://ygfestival.kr/,,20220228,4320000,강원도 양구군,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000884,행사,행사,2020 DMZ 아트페스타,강원도,양구군,4280025033,양구읍 동수리,4280025033,양구읍,428004496122,강원도 양구군 양구읍 파로호로869번길 101,24515,라아421136,38.1219979097777,127.981277260251,한반도섬 및 인문학박물관 일원,20200813,20200816,"붉은 기억(수상 실경 아트쇼), 恨 콘서트, DMZ ART ON STAGE, 한반도 평화의 띠잇기 행사, 체험프로그램,",강원도,강원도,양구군,0334802230,,,20220228,4320000,강원도 양구군,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000885,행사,행사,DMZ마라톤대회,강원도,양구군,4280033027,방산면 고방산리,4280033000,방산면,,,,라아421274,38.246573,127.981857,한반도섬 주변,20200829,20200829,민관군 마라톤대회,전국마라톤협회,양구군,"육군백두산부대, 노도부대",0334802230,http://www.ygtour.kr/,,20220228,4320000,강원도 양구군,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000886,행사,행사,2018 계룡산산신제,충청남도,공주시,4415033029,계룡면 양화리,4415033029,계룡면,441503251018,충청남도 공주시 계룡면 보목고개로 393,32619,다바710151,36.3336558376339,127.177145412938,계룡면 양화리 신원사일원,20180428,20180501,"유.불.무가식 산신제,점사체험, 기체험, 다양한 무대공연 등",계룡산산신제보존회,공주시,,0418408093,,,20220228,4500000,충청남도 공주시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000887,행사,행사,여수영취산진달래체험행사,전라남도,여수시,4613014400,중흥동,4613014400,중흥동,461304646995,전라남도 여수시 흥국사길 160,59615,라라184475,34.8228162090701,127.701605934586,영취산일원 돌고개,20190329,20190331,산신제+진달래백일장+사생대회+체험행사,여수영취산진달래축제추진위원회,여수영취산진달래축제추진위원회,"여수시+산단공장장협의회,삼일동연합청년회",0616594743,http://www.ystour.kr/kr/festival/,,20220228,4810000,전라남도 여수시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000888,행사,행사,여수거북선축제,전라남도,여수시,4613010700,중앙동,4613010700,중앙동,461303282068,전라남도 여수시 이순신광장로 95,59737,라라216383,34.7392261642649,127.736579955913,이순신광장 및 선소일원,20190503,20190505,통제영길놀이+개막행사+각종체험공연행사,여수거북선축제보존회 축제위원회,여수시+여수진남거북선축제보존회,,0616594742,http://geobukseonfestival.yeosu.go.kr,,20220228,4810000,전라남도 여수시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000889,행사,행사,여수여자만갯벌노을체험행사,전라남도,여수시,4613031026,소라면 사곡리,4613031026,소라면,461303282039,전라남도 여수시 소라면 서부로 785-24,59607,라라062439,34.790252166061,127.567975357816,소라면 해넘이길 일원(사곡),20191013,20191014,대나무망둥어낚시+개매기+바지락캐기+맨손고기잡이+가족사랑걷기체험+노을가요제,여수여자만갯벌노을체험행사추진위원회,여수시,여천농협+여수수협+새마을금고여수협의회,0616591091,http://www.ystour.kr/kr/festival/,,20220228,4810000,전라남도 여수시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000890,행사,행사,거문도백도은빛바다체험행사,전라남도,여수시,4613036021,삼산면 거문리,4613036021,삼산면,461304646024,전라남도 여수시 삼산면 거문길 28-10,59790,다다826592,34.0257597886506,127.311901109068,삼산면 거문도 일원,20190802,20190804,길놀이+은빛가요제+맨손활어잡기+지인망끌기체험,거문도백도은빛바다축제추진위원회,거문도백도은빛바다축제추진위원회,,0616594744,http://www.ystour.kr/kr/festival/,,20220228,4810000,전라남도 여수시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000891,행사,행사,여수밤바다 불꽃축제,전라남도,여수시,4613010700,중앙동,4613057000,중앙동,,전라남도 여수시 중앙동 385-6번지,,라라216382,34.7388261333508,127.736623250036,이순신 광장 및 장군도 앞 해상,20190908,20190908,공연행사+불꽃쇼+불꽃사진콘테스트,여수밤바다불꽃축제추진위원회,여수시+여수진남거북선축제보존회,,0616594743,http://tour.yeosu.go.kr/ysff/,,20220228,4810000,전라남도 여수시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000892,행사,행사,여수향일암일출기원한마당,전라남도,여수시,4613025024,돌산읍 율림리,4613025024,돌산읍,461303282080,전라남도 여수시 돌산읍 향일암로 60,59778,라라277222,34.5937941993736,127.802987946603,돌산읍 임포마을 일원,20191231,20200101,재야의종타종식+일출기원제례+소망행사,여수향일암일출기원한마당 추진위원회,여수향일암일출기원한마당추진위원회,,0616594742,http://www.ystour.kr/kr/festival/,,20220228,4810000,전라남도 여수시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000893,행사,행사,여수동동북축제,전라남도,여수시,4613012800,학동,4613012800,학동,461304646597,전라남도 여수시 시청서6길 3(학동),59674,라라145402,34.7563162577341,127.658547762918,용기공원 및 선소일원,20191110,20191111,북퍼레이드+아티스트공연+북전시및체험행사+경연대회,2018여수동동북축제추진위원회,여수시,,0616591588,http://tour.yeosu.go.kr/dongdong,,20220228,4810000,전라남도 여수시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000894,행사,행사,청년거리문화축제,전라남도,여수시,4613012800,학동,4613012800,학동,461304646587,전라남도 여수시 시청동1길 23,59689,라라149404,34.7587081781368,127.66363384471,여수시 일원,20190301,20191231,"거리공연, 프리마켓 등",공모사업 선정,여수시,,0616594744,http://tour.yeosu.go.kr/dongdong,,20220228,4810000,전라남도 여수시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000895,행사,행사,여수마칭페스티벌,전라남도,여수시,4613010700,중앙동,4613010700,중앙동,461303282068,전라남도 여수시 이순신광장로 95,59737,라라216383,34.7392261642649,127.736579955913,이순신광장,20191026,20191027,거리퍼레이드+마칭쇼+관악체험프로그램,여수마칭페스티벌추진위원회,여수시,,,,,20220228,4810000,전라남도 여수시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000896,행사,행사,서리풀페스티벌,서울특별시,서초구,1165010800,서초동,1165010800,서초동,116502000003,서울특별시 서초구 남부순환로 2584,06750,다사586428,37.4836248649455,127.032683002019,서초구 전역,20180908,20180916,문화예술축제,서리풀페스티벌 조직위원회,"서초구, 서초문화재단",서울시 등,0221556228,www.seocho.go.kr,,20220228,3210000,서울특별시 서초구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000897,행사,행사,2017 얼음나라화천 산천어축제,강원도,화천군,4279025023,화천읍 중리,4279025023,화천읍,427904493062,강원도 화천군 화천읍 산천어길 137,24114,라아183125,38.1125016134103,127.709843185294,강원도 화천군 화천읍 화천천일원,20170114,20160205,"얼음낚시, 맨손잡기, 눈얼음체험, 얼음조각광장 등",(재)나라,강원도 화천군청,문화체육관광부,16883005,www.narafestival.com,,20220228,4310000,강원도 화천군,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000898,행사,행사,세종 조치원 복숭아  축제,세종특별자치시,세종시,3611025028,조치원읍 침산리,3611025028,조치원읍,361104574153,세종특별자치시 조치원읍 문예회관길 22,30020,다바810446,36.599824470123,127.287843655404,세종문화예술회관,20190803,20190804,"복숭아농장 수확체험, 복숭아품평회, 복숭아판매장운영, 문화·전시행사",세종특별자치시,세종특별자치시,,,,,20220228,5690000,세종특별자치시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000899,행사,행사,나라꽃 무궁화 세종축제,세종특별자치시,세종시,3611011000,어진동,3611011000,어진동,361103258079,세종특별자치시 다솜3로 66,30107,다바793337,36.5010983903644,127.269950308032,정부세종컨벤션센터,20190815,20190816,무궁화의 아름다움과 다양성을 보여주는 공연·체험·전시 행사,세종특별자치시,세종특별자치시,,,,,20220228,5690000,세종특별자치시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000900,행사,행사,음성명작페스티벌,충청북도,음성군,4377025321,금왕읍 무극리,4377025300,금왕읍,,,,라바078880,36.99098246,127.5881747,금빛근린공원,20211006,20211010,"음성군 농산물을 활용한 전시, 체험, 판매 (코로나19로 인하여 정확한 축제 일자는 변경 될 수 있음)",음성명작페스티벌기획실무위원회,음성군 축제추진 위원회,충청북도 음성군,0438738941,http://www.esmjf.com,농산물통합축제,20220228,4470000,충청북도 음성군,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000901,행사,행사,음성들깨축제,충청북도,음성군,4377025021,음성읍 읍내리,4377025021,음성읍,437703247062,충청북도 음성군 음성읍 중앙로 173,27690,라바169824,36.9402813205573,127.690513800537,음성군청,20211106,20211107,음성들깨 온라인 축제 개최(영상을 통한 홍보 판매 및 홍보 영상 제작 등) (축제 일자 변경 될 수 있음),음성군,음성군,충청북도 음성군,0438715442,,음성들깨축제,20220228,4470000,충청북도 음성군,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000902,행사,행사,제16회 구리 코스모스 축제,경기도,용인시 수지구,4146510300,동천동,4146556000,동천동,,경기도 구리시 토평동 883-2,,다사628271,37.342841,127.081044,구리한강 시민공원,20160923,20160925,코스모스 축제,(사)한국예총 구리지회,경기도 구리시,경기도+한국관광공사+경기관광공사,0315502065,http://www.guri.go.kr,,20220228,3980000,경기도 구리시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000903,행사,행사,제17회 구리 유채꽃 축제,경기도,구리시,4131010700,토평동,4131059000,수택3동,,경기도 구리시 토평동 829,,다사682529,37.57545518,127.1404744,구리한강 시민공원,20170512,20170514,"무대공연, 체험부스운영, 먹거리 체험, 꽃 관람",(사)한국예총 구리지회,경기도 구리시,경기도+한국관광공사+경기관광공사,0315502065,http://www.guri.go.kr,,20220228,3980000,경기도 구리시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000904,행사,행사,삼척정월대보름축제,강원도,삼척시,4223011900,성남동,4223011900,성남동,422303224037,강원도 삼척시 엑스포로 45,25919,마사468390,37.4389632816982,129.160138333865,엑스포광장,20210225,20210227,"정월대보름제 기념 시설 설치,  재례행사",삼척정월대보름재위원회,삼척정월대보름재위원회,삼척시,0335752882,http://www.fullmoonfestival.or.kr/,"박물관, 동굴신비관, 죽서루(코로나19로 인하여 온라인 행사 진행)",20220228,4240000,강원도 삼척시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000905,행사,행사,삼척맹방유채꽃축제,강원도,삼척시,4223031021,근덕면 상맹방리,4223031021,근덕면,422303224019,강원도 삼척시 근덕면 삼척로 3992-8,25932,마사509353,37.4054327998134,129.205094874914,근덕면 삼척로 유채밭 일대,20190329,20190425,"농축특산물 판매장운영 및 향토 먹거리장터 운영, 유채꽃 사진전, 유채꽃따라 걷기대회",삼척맹방유채꽃축제위원회,삼척맹방유채꽃축제위원회,삼척시,0335703382,http://tour.samcheok.go.kr/03joy/02_03.jsp,"덕산해수욕장,맹방해수욕장(코로나19로 인한 축제 취소)",20220228,4240000,강원도 삼척시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000906,행사,행사,황영조 국제 마라톤 대회,강원도,삼척시,4223011900,성남동,4223011900,성남동,422303224037,강원도 삼척시 엑스포로 45,25919,마사468390,37.4389632816982,129.160138333865,엑스포광장~근덕면 일원,20210425,20210425,국제 마라톤 대회,강원일보,강원일보,삼척시,0335703813,http://www.samcheokmarathon.com/,"박물관, 동굴신비관, 죽서루, 해양레일바이크, 해상케이블카, 해신당공원 코스 (코로나19로 인한 행사 취소)",20220228,4240000,강원도 삼척시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000907,행사,행사,삼척장미축제,강원도,삼척시,4223012500,정상동,4223012500,정상동,422303224022,강원도 삼척시 오십천로 536,25928,마사482386,37.4350098758318,129.17520427165,삼척장미공원일원,20210521,20210718,"천만송이장미가요제, 꽃길런, 플라워샤워퍼포먼스, 공연 등",삼척시,삼척시,,0335703548,,장미공원(코로나19로 인한 축제 취소(야간경관조명 설치)),20220228,4240000,강원도 삼척시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000908,행사,행사,삼척비치썸페스티벌,강원도,삼척시,4223010700,갈천동,4223010700,갈천동,422304472329,강원도 삼척시 테마타운길 79,25909,마사474422,37.4680644527615,129.167508948828,삼척해변 일원,20190726,20190728,"공연, 먹거리, 체험, 기타(플리마켓) 등",삼척시,삼척시,삼척시,0335703544,,삼척해변(코로나19로 인한 축제 취소),20220228,4240000,강원도 삼척시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000909,행사,행사,삼척동해왕이사부축제,강원도,삼척시,4223010600,교동,4223010600,교동,422303224040,강원도 삼척시 중앙로 296,25914,마사473402,37.449887097294,129.165625714846,문화예술회관일원,20211008,20211010,"시민뮤지컬, 거리공연, 시민스테이지, 체험부스 등",삼척동해왕이사부축제추진위원회,삼척시,,0335703844,http://www.yisabu.com,"박물관, 엑스포광장(코로나19로 인한 축제 취소)",20220228,4240000,강원도 삼척시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000910,행사,행사,삼척평생학습박람회,강원도,삼척시,4223011900,성남동,4223011900,성남동,422303224037,강원도 삼척시 엑스포로 45,25919,마사468390,37.4389632816982,129.160138333865,문화예술회관 광장,20211022,20211024,"평생학습프로그램 체험, 저명인사 초청강연, 학습동아리 공연 발표 등",삼척시,삼척시,삼척시,0335704434,http://lifelong.samcheok.go.kr/main/,"박물관, 엑스포광장, 동굴신비관(코로나19로 인한 축제 취소)",20220228,4240000,강원도 삼척시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000911,행사,행사,삼척종합예술제,강원도,삼척시,4223011900,성남동,4223011900,성남동,422303224037,강원도 삼척시 엑스포로 45,25919,마사468390,37.4389632816982,129.160138333865,문화예술회관 등 4개소,20210928,20211009,"(사)한국예총 삼척지회 산하 7개 협회 공연, 전시 등 행사 추진",(사)한국예총 삼척지회,(사)한국예총 삼척지회,삼척시,0335703224,,,20220228,4240000,강원도 삼척시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000912,행사,행사,강릉단오제,강원도,강릉시,4215012100,노암동,4215012100,노암동,421504460317,강원도 강릉시 단오장길 1,25586,마사229729,37.7482018232531,128.895041142693,강릉시 남대천 단오장 및 지정행사장,20210610,20210617,"문화재행사, 단오TV, 전시, 시민참여행사, 단오유스페스티벌, 온라인 챌린지 행사 등",(사)강릉단오제위원회(사)강릉단오제보존회 외,"(사)강릉단오제위원회,(사)강릉단오제보존회","강원도, 문화체육관광부",0336411593,http://www.danojefestival.or.kr,"축제개요,역사,사진자료 등",20220228,4200000,강원도 강릉시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000913,행사,행사,제23회 정동진독립영화제,강원도,강릉시,4215034028,강동면 정동진리,4215034028,강동면,421503220051,강원도 강릉시 강동면 헌화로 1055,25631,마사352664,37.6873531765373,129.033617380648,정동초등학교 운동장,20210923,20210926,야외 독립영화제(슬로건: 별이 지는 하늘 영화가 뜨는 바다),제23회 정동진독립영화제 집행위원회,"강릉씨네마떼끄,한국영상자료원","강원도, 강릉시, 강원문화재단, 강릉국제영화제",0336457415,http://jiff.kr,"영화제 소개, 프로그램, 부대행사, 영화제 가이드, 커뮤니티, 역대 영화제 등",20220228,4200000,강원도 강릉시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000914,행사,행사,강릉국제영화제,강원도,강릉시,4215010300,명주동,4215010300,명주동,421504460103,강원도 강릉시 경강로2021번길 9-1,25535,마사224732,37.7504033344146,128.889812051661,"강릉대도호부관아, CGV강릉, 독립예술국장 신영 등 강릉시 일원",20211022,20211031,"다채로운 상영작과 프로그램, 시민 참여형 이벤트 등(영화와 문학, 마스터즈 & 뉴커머즈, 프리미어 기프, 클래식 기프, 패밀리 기프)",(사)강릉국제영화제,강릉시,,0336418079,http://www.giff.kr/ko/,"GIFF, 출품안내, 커뮤니티, 역대영화제 등",20220228,4200000,강원도 강릉시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000915,행사,행사,마곡사 신록축제,충청남도,공주시,4415039029,사곡면 운암리,4415039029,사곡면,441503251011,충청남도 공주시 사곡면 마곡사로 966,32520,다바562400,36.5574059768292,127.01160157389,사곡면 운암리 마곡사일원,20170422,20170422,"명상길 걷기,템플스테이, 전국 학생그림그리기 대회",마곡사신록축제추진위원회,공주시,,0418408093,,,20220228,4500000,충청남도 공주시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000916,행사,행사,제63회 백제문화제,충청남도,공주시,4415012000,신관동,4415012000,신관동,441503251008,충청남도 공주시 금벽로 368,32573,다바666303,36.4702149900389,127.127438839927,금강신관공원,20170928,20171005,"웅진성퍼레이드,체험마당, 무대공연,농특산품전시 및 판매",백제문화선양위원회,백제문화제추진위원회,,0418408090,,,20220228,4500000,충청남도 공주시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000917,행사,행사,2017 겨울공주군밤축제,충청남도,공주시,4415011000,금학동,4415055000,금학동,,충청남도 공주시 금학동 111-1,,다바663262,36.4333580016975,127.124077157667,금학생태공원,20171222,20180128,눈썰매장 및 겨울놀이시설 운영,겨울공주 군밤축제추진위원회,공주시,,0418408090,,,20220228,4500000,충청남도 공주시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000918,행사,행사,2018 백제어울마당,충청남도,공주시,4415010700,웅진동,4415010700,웅진동,441503251026,충청남도 공주시 왕릉로 37,32535,다바653294,36.4624457612016,127.112977989317,송산리고분군(무령왕릉) 일원,20180414,20181028,"미마지탈 만들고 써보기, 백제춤주기, 퓨전공연 등",봉황기획,공주시,,0418408069,,,20220228,4500000,충청남도 공주시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000919,행사,행사,2018 웅진성수문병 근무교대식,충청남도,공주시,4415010800,금성동,4415010800,금성동,441503251030,충청남도 공주시 웅진로 280,32555,다바662298,36.46521604967,127.123680848565,공산성 금서루,20180421,20181104,"수문병 근무교대식, 공산성 성벽극장 인형극, 관광객과 함께하는 어가행렬",웅진문화회,공주시,,0418408069,,,20220228,4500000,충청남도 공주시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000920,행사,행사,2018 공주 석장리 세계구석기축제,충청남도,공주시,4415012500,석장리동,4415012500,석장리동,441503251008,충청남도 공주시 금벽로 990,32591,다바720278,36.4479520344338,127.187587606644,석장리박물관,20180504,20180507,"네안데르탈인 특별전시전, 별빛토크쇼, 구석기문화 체험 등",공주석장리구석기축제조직위원회,공주시,,0418408112,,,20220228,4500000,충청남도 공주시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000921,행사,행사,2018 광복기념음악회,경기도,안양시 만안구,4117110100,안양동,4117110100,안양동,411713182007,경기도 안양시 만안구 병목안로 215,14023,다사475319,37.3852894227621,126.907676269341,병목안시민공원,20180815,20180815,"뮤지컬 그룹 플래티넘, 안양시립합창단 공연 등",(재)안양문화예술재단,경기도 안양시+안양축제추진위원회,"안양시, 티브로드abc방송",0316870500,http://www.ayac.or.kr,"안양예술공원, APAP, 김중업박물관",20220228,3830000,경기도 안양시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000922,행사,행사,2016 대가야체험축제,경상북도,고령군,4783025326,대가야읍 지산리,4783025326,대가야읍,478303320005,경상북도 고령군 대가야읍 대가야로 1216,40140,라마687473,35.7200822547337,128.259677049373,"대가야박물관, 대가야역사테마관광지, 대가야문화누리, 관내 일원",20160407,20160410,"36개 체험프로그램, 이조년 전국백일장 등 연계행사, 대가야박물관 기획특별전 등 부대행사, 역사재현극 등",사)대가야체험축제추진위원회,고령군,"문화체육관광부, 경상북도, 경상북도교육청, 한국문화원연합회, 가야문화권지역발전협의회 14개시군, 자매결연기관, 경상북도관광협회, 농협중앙회, 대구은행",0549506424,http://fest.daegaya.net,,20220228,5200000,경상북도 고령군,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
