ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,OPMTN_PLACE_NM,FSTVL_BEGIN_DE,FSTVL_END_DE,FSTVL_CN,MNNST_NM,AUSPC_INSTT_NM,SUPRT_INSTT_NM,TEL_NO,HMPG_ADDR,RELATE_INFO_CN,데이터기준일자,PROVD_INSTT_CD,PROVD_INSTT_NM,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KC488PO20N000454,행사,행사,2019 계룡산산신제,충청남도,공주시,4415033029,계룡면,4415033000,계룡면,441503251018,충청남도 공주시 계룡면 보목고개로 393,32619,다바710151,36.333638,127.177107,계룡면 양화리 신원사일원,20190420,20190421,"유.불.무가식 산신제,점사체험, 다양한 무대공연 등",계룡산산신제보존회,공주시,,041-840-2056,,,20200707,4500000,충청남도 공주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000455,행사,행사,제16회 마곡사신록축제,충청남도,공주시,4415039029,사곡면,4415039000,사곡면,441503251011,충청남도 공주시 사곡면 마곡사로 966,32520,다바562400,36.55740589,127.011603,사곡면 운암리 마곡사일원,20190427,20190428,"버스킹공연, 꽃화분, 야생화 전시, 보물찾기, 농특산물 판매 등",마곡사신록축제추진위원회,공주시,,041-840-2056,,,20200707,4500000,충청남도 공주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000456,행사,행사,2019 계룡산벚꽃축제,충청남도,공주시,4415034033,반포면,4415034000,반포면,441503251009,충청남도 공주시 반포면 동학사1로 167-31,32626,다바776181,36.36030634,127.2509274,계룡산 동학사 일원,20190405,20190414,"야간경관 설치, 계룡산벚꽃가요제, 분청사기 만들기, 먹거리 운영 등",계룡산축제추진위원회,공주시,,041-840-2056,,,20200707,4500000,충청남도 공주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000457,행사,행사,갑사황매화 축제,충청남도,공주시,4415033027,계룡면,4415033000,계룡면,441503251001,충청남도 공주시 계룡면 갑사로 567-3,32615,다바718187,36.36607692,127.1864443,갑사일원,20190426,20190428,"문화공연, 체험, 갑사 과거사 사진전시회 등",갑사번영회,공주시,,041-840-8093,,,20200707,4500000,충청남도 공주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000458,행사,행사,도봉산 산사축제,서울특별시,도봉구,1132010800,도봉동,1132052100,도봉제1동,1.13204E+11,서울특별시 도봉구 도봉산길 87,1300,다사589653,37.6864694,127.033968,도봉산 일대,20151002,20151003,"산사음악회, 영산재, 사찰음식전 등",서울특별시 도봉구청,서울특별시 도봉구청,,02-905-4026,,,20180501,3090000,서울특별시 도봉구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000459,행사,행사,공주 금강여름축제,충청남도,공주시,4415039029,사곡면,4415039000,사곡면,441503251011,충청남도 공주시 사곡면 마곡사로 854,32520,다바569400,36.55728753,127.0183843,고마아트센터,20190726,20190728,"국악&재즈공연, 프린지공연, 밴드경연대회, 물놀이 체험및 전시, 먹거리 운영 등",공주 금강여름축제조직위원회,공주시,,041-840-2056,,,20200707,4500000,충청남도 공주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000460,행사,행사,제65회 백제문화제,충청남도,공주시,4415012000,신관동,4415057000,신관동,441503251008,충청남도 공주시 금벽로 368 (신관동),32573,다바666303,36.47021463,127.1274371,금강신관공원 및 공산성 일원,20190928,20191006,"웅진파타지아, 웅진성퍼레이드, 체험마당, 먹거리마당, 농특산물판매 등",공주시백제문화선양위원회,백제문화제추진위원회,,041-840-8069,,,20200707,4500000,충청남도 공주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000461,행사,행사,안동민속축제,경상북도,안동시,4717011200,동부동,4717051000,중구동,471703307019,경상북도 안동시 서동문로 203 (동부동),36693,마바104416,36.5662343,128.7342615,웅부공원,20200925,20201004,"차전놀이, 놋다리밟기, 저전농요 등",안동문화원,안동시청,,054-859-0825,www.adcc.or.kr,,20200618,5070000,경상북도 안동시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000462,행사,행사,안동국제탈춤축제,경상북도,안동시,4717011300,운흥동,4717051000,중구동,471703307030,경상북도 안동시 육사로 239 (운흥동),36709,마바102410,36.5606948,128.7322556,"안동탈춤공원, 하회마을",20200925,20201004,"탈춤공연, 경연, 대동난장 등",안동축제관광재단,안동시청,,054-841-6398,www.maskdance.com,대한민국 명예대표축제,20200618,5070000,경상북도 안동시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000463,행사,행사,제2회 인천 송도크루즈 불꽃축제,인천광역시,연수구,2818510600,송도동,,,281852348207,인천광역시 연수구 국제항만대로 438 (송도동),22016,다사196366,37.425126,126.5916752,골든하버 인천항크루즈터미널,20200822,20200822,멀티미디어 융복합 불꽃공연 및 부대행사,"해양수산부, 연수구, 인천항만공사",연수문화재단,,032-749-7302,,,20200706,3520000,인천광역시 연수구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000464,행사,행사,제11회 연수 능허대 문화축제,인천광역시,연수구,2818510300,연수동,,,281853152010,인천광역시 연수구 새말로 120 (연수동),21928,다사276357,37.41807754,126.6824114,문화공원,20201010,20201011,"능허대 소재 각종 공연, 전시 및 체험프로그램",연수구,연수문화재단,,032-749-7302,http://www.neungheodaefestival.or.kr/,,20200706,3520000,인천광역시 연수구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000465,행사,행사,어린이 축제,인천광역시,중구,2811010500,해안동1가,,,281104247343,인천광역시 중구 제물량로218번길 3 (해안동1가),22314,다사222418,37.4727812,126.6205961,인천아트플랫폼,20201010,20201010,어린이 축제,인천광역시 중구,인천광역시 중구,,032-760-6445,http://www.icjg.go.kr/tour/cttu0202a,,20200707,3490000,인천광역시 중구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000466,행사,행사,무의도 춤축제,인천광역시,중구,2811015200,무의동,,,281103149058,인천광역시 중구 하나개로 151-8 (무의동),22387,다사035322,37.38415996,126.4108191,무의도하나개해수욕장,20200801,20200801,"문의도설화창작공연, 전국댄스경연대회",무의도아트센터,무의도아트센터,,032-760-6445,http://www.icjg.go.kr/tour/cttu0202a,,20200707,3490000,인천광역시 중구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000467,행사,행사,인천상륙작전 문화공연,인천광역시,중구,2811013800,북성동1가,,,281104247284,인천광역시 중구 월미로233번길 7 (북성동1가),22302,다사204420,37.47463888,126.6003144,월미도 문화의 거리,20200912,20200913,"월미콘서트,호국음악회,시가행진",인천광역시 중구,인천광역시 중구,"인천광역시,해군본부",032-760-6446,http://www.icjg.go.kr/tour/cttu0202a,,20200707,3490000,인천광역시 중구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000468,행사,행사,연안부두 축제,인천광역시,중구,2811011800,항동7가,2811052000,연안동,281104247185,인천광역시 중구 연안부두로33번길 37 (항동7가),22348,다사210398,37.45413694,126.607164,인천종합어시장 일원,20201017,20201018,"축하공연, 참여행사 운영",인천종합어시장사업협동조합,인천종합어시장사업협동조합,,032-888-4241,http://www.icjg.go.kr/tour/cttu0202a,,20200707,3490000,인천광역시 중구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000469,행사,행사,개항장뮤직페스티벌,인천광역시,중구,2811010900,관동1가,,,281104247169,인천광역시 중구 신포로27번길 80 (관동1가),22315,다사223420,37.47408104,126.6213401,개항장일원,20201031,20201031,개항장 일원 뮤직페스티벌,인천광역시 중구,인천광역시 중구,,032-760-6445,,,20200707,3490000,인천광역시 중구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000470,행사,행사,자유공원 벚꽃축제,인천광역시,중구,2811011900,송학동1가,,,281103149049,인천광역시 중구 자유공원남로 25 (송학동1가),22315,다사224420,37.47457903,126.6226671,자유공원 일원,20200912,20201002,백범 서예대전 전시회 등,인천광역시 중구,인천광역시 중구,,032-760-6443,http://www.icjg.go.kr/tour/cttu0202a,,20200707,3490000,인천광역시 중구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000471,행사,행사,신포크리스마스트리 축제,인천광역시,중구,2811011100,관동3가,,,281103149025,인천광역시 중구 신포로 35 (관동3가),22315,다사226417,37.47200022,126.625463,신포동 일원,20201128,20210131,대형트리 경관조명 및 콘서트,인천광역시 중구,인천광역시 중구,,032-760-6443,http://www.icjg.go.kr/tour/cttu0202a,,20200707,3490000,인천광역시 중구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000472,행사,행사,영종크리스마스트리 축제,,,,,,,,,,다사164446,37.497602,126.554847,별빛광장 일원,20201205,20210131,대형트리 경관조명 및 콘서트,인천광역시 중구,인천광역시 중구,,032-760-6444,http://www.icjg.go.kr/tour/cttu0202a,,20200707,3490000,인천광역시 중구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000473,행사,행사,불꽃축제,인천광역시,중구,2811014500,중산동,,,281104247515,인천광역시 중구 하늘달빛로2번길 6 (중산동),22409,다사174429,37.48175399,126.5658109,씨사이드파크,20201024,20201024,불꽃놀이 및 공연,인천광역시 중구,인천광역시 중구,,032-760-6443,http://www.icjg.go.kr/tour/cttu0202a,,20200707,3490000,인천광역시 중구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000474,행사,행사,인천개항장 문화재야행,인천광역시,중구,2811010900,관동1가,,,281104247169,인천광역시 중구 신포로27번길 80 (관동1가),22315,다사223420,37.47408104,126.6213401,인천광역시 중구 중구청 일원,20200502,20200503,문화재 야간개방 및 문화재 활용 체험 프로그램,인천관광공사,인천광역시 중구,"문화재청, 인천광역시",032-760-6472,http://www.culturenight.co.kr/,,20200707,3490000,인천광역시 중구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000475,행사,행사,인천개항장 문화재야행,인천광역시,중구,2811010900,관동1가,,,281104247169,인천광역시 중구 신포로27번길 80 (관동1가),22315,다사223420,37.47408104,126.6213401,인천광역시 중구 중구청 일원,20200912,20200913,문화재 야간개방 및 문화재 활용 체험 프로그램,인천관광공사,인천광역시 중구,"문화재청, 인천광역시",032-760-6472,http://www.culturenight.co.kr/,,20200707,3490000,인천광역시 중구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000476,행사,행사,제48회 신라문화제,,,,,,,,,,마마543640,35.86064257,129.2090768,"경주 황성공원 일대, 시가지 일원",20201008,20201014,"화랑원화 선발대회, 사로국 전통 민속놀이 등(공연, 전시, 체험 등)","신라문화선양회, 신라문화추진위원회",경주시,"문화체육관광부, 경상북도 등",054-779-6072,http://www.gyeongju.go.kr/sillafestival,,20200708,5050000,경상북도 경주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000477,행사,행사,서울약령시 한방문화축제,서울특별시,동대문구,1123010300,제기동,1123054500,제기동,112304115261,서울특별시 동대문구 약령중앙로8길 10 (제기동),02570,다사591536,37.58152253,127.0377329,서울약령시 약령문 거리,20200515,20200516,"보제원제향, 한방사랑시민걷기대회 및 각종 한방체험",(사)서울약령시협회,(사)서울약령시협회,서울특별시 동대문구청,02-969-4793,www.seoulya.com,"서울약령시한의약박물관, 선농단, 경동시장, 청량리청과물시장 등",20200708,3050000,서울특별시 동대문구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000478,행사,행사,세계거리춤축제,서울특별시,동대문구,1123010600,장안동,1123065000,장안제1동,112302000008,서울특별시 동대문구 천호대로 405 (장안동),02633,다사615515,37.56201359,127.0641794,장한로,20200919,20190920,"세계거리춤공연, 주민참여무대, 각종춤경연",(사)세계거리춤축제위원회,(사)세계거리춤축제위원회,서울특별시 동대문구청,02-3295-5560,,"장한평역, 장한로, 세계거리춤",20200708,3050000,서울특별시 동대문구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000479,행사,행사,청룡문화제,서울특별시,동대문구,1123010200,용두동,1123053600,용신동,112303100021,서울특별시 동대문구 청계천로 563 (용두동),02590,다사592527,37.57325834,127.0385968,용두근린공원,20201024,20201025,"제례봉행, 어가행렬",서울특별시 동대문문화원,청룡문화제보존위원회,서울특별시 동대문구청,02-2127-4158,,"용두공원,청룡",20200708,3050000,서울특별시 동대문구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000480,행사,행사,남사예담촌 전통문화제,경상남도,산청군,4886037028,단성면,,,488604835306,경상남도 산청군 단성면 지리산대로2897번길 10,52252,라라396977,35.27438505,127.9363079,남사예담촌 일원,20200920,20200920,"이제 개국공신 교서전, 전통혼례전, 축하공연, 체험행사 등",남사예담촌 전통문화제 추진위원회,"산청군, 기산국악제전위원회",,055-970-6401,http://www.sancheong.go.kr,"남사예담촌, 기산국악당",20200615,5450000,경상남도 산청군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000481,행사,행사,제47회 지리산평화제,경상남도,산청군,4886036021,시천면,,,488602345002,경상남도 산청군 시천면 지리산대로 520,52236,라라231998,35.29374913,127.7541203,지리산 중산관광지,20201011,20201011,"지리산 산신제, 평화상 시상",산청문화원,경상남도 산청군 문화체육과,,055-970-6401,http://www.sancheong.go.kr,"동의보감촌, 남사예담촌, 대원사",20200615,5450000,경상남도 산청군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000482,행사,행사,제44회 남명선비문화축제,경상남도,산청군,4886036022,시천면,,,488604835035,경상남도 산청군 시천면 남명로240번길 33,52234,라라314979,35.27631899,127.8460504,한국선비문화연구원,20201016,20201018,"남명제례, 개막식, 공연, 경연, 전시, 체험행사등",남명선비문화축제집행위원회,경상남도 산청군 문화체육과,,055-970-6401,http://www.sancheong.go.kr,"동의보감촌, 남사예담촌, 대원사",20200615,5450000,경상남도 산청군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000483,행사,행사,제14회 기산국악제전,경상남도,산청군,4886037029,단성면,,,488604835142,경상남도 산청군 단성면 상동길 69,52252,라라394979,35.27597812,127.9340313,"기산국악당, 남사예담촌",20200918,20200919,"박헌봉 국악상 시상, 국악한마당공연, 전국국악경연대회",기산국악제전위원회,경상남도 산청군 문화체육과,,055-970-6401,http://www.sancheong.go.kr,"동의보감촌, 남사예담촌, 대원사",20200615,5450000,경상남도 산청군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000484,행사,행사,제12회 산청불교문화제전,,,,,,,,,,라라422981,35.27765217,127.9649714,묵곡생태공원,20200905,20200906,"음악회, 불교문화체험 및 전시 등",산청불교사암연합회,경상남도 산청군 문화체육과,,055-970-6401,http://www.sancheong.go.kr,성철스님기념관,20200615,5450000,경상남도 산청군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000485,행사,행사,제15회 영등포 여의도 봄꽃축제,서울특별시,영등포구,1156011000,여의도동,1156054000,여의동,115602118002,서울특별시 영등포구 의사당대로 1 (여의도동),07233,다사484483,37.5329136,126.9164036,여의서로 일대(국회의사당 뒤편),20190405,20190411,"공연, 문화, 전시, 체험",영등포문화재단,영등포구,"서울특별시, 우리은행, 산업은행",02-2670-3128,www.ydp.go.kr www.ydpcf.or.kr,,20200706,3180000,서울특별시 영등포구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000486,행사,행사,합천벚꽃마라톤대회,경상남도,합천군,4889045023,대병면,,,488903348035,경상남도 합천군 대병면 합천호수로 197,50216,라마480263,35.531585,128.0295197,백리벚꽃길 코스,20200329,20200329,벚꽃길에서 펼쳐지는 달리미들의 대향연,합천군체육회,합천군,경상남도,055-930-3877,www.hcmrt.or.kr,,20200707,5480000,경상남도 합천군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000487,행사,행사,황매산 철쭉제,경상남도,합천군,4889044024,가회면,,,488904844671,경상남도 합천군 가회면 황매산공원길 4,50226,라마457207,35.48184913,128.0037495,황매산,20200427,20200501,황매산 철쭉을 즐기는 축제,합천군체육회,합천군,사회단체,055-930-4758,http://www.hwangmaesan.kr,,20200707,5480000,경상남도 합천군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000488,행사,행사,합천바캉스축제,경상남도,합천군,4889041021,대양면,,,488903348044,경상남도 합천군 대양면 동부로 39-13,50239,라마604291,35.55690191,128.1668052,정양레포츠공원,20200730,20200803,물에서 즐기는 여름축제,합천군체육회,합천군,경상남도,055-930-4666,,,20200707,5480000,경상남도 합천군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000489,행사,행사,합천기록문화축제,경상남도,합천군,4889033032,가야면,,,488903348001,경상남도 합천군 가야면 가야산로 1160,50201,라마575525,35.76749785,128.1365362,대장경테마파크,20201019,20201103,기록문화와 화려한 공연등이 준비된 축제,합천군체육회,합천군,,055-930-4695,,,20200707,5480000,경상남도 합천군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000490,행사,행사,서산해미읍성축제,충청남도,서산시,4421039021,해미면,4421039000,해미면,442103254016,충청남도 서산시 해미면 남문2로 143,31960,다바151577,36.71355717,126.5503842,서산시 해미면 남문2로 143(해미읍성),20201009,20201011,"주제체험, 기획프로그램, 전통문화공연 등",서산해미읍성축제추진위원회,충청남도 서산시,,,http://www.haemifest.com/,,20200630,4530000,충청남도 서산시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000491,행사,행사,서산국화축제,충청남도,서산시,4421040021,고북면,4421040000,고북면,442104562299,충청남도 서산시 고북면 복남골길 31-1,32027,다바138528,36.66936247,126.536256,서산시 고북면 가구리 52(한농원),20201030,20201108,"과수원을 배경으로 실내·외 국화전시, 체험프로그램 및 문화·예술 공연 등",서산국화축제추진위원회,충청남도 서산시,,,http://gukhwaou.blog.me/,,20200630,4530000,충청남도 서산시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000492,행사,행사,부천국제판타스틱영화제,경기도,부천시,4119010800,중동,4119074200,신중동,411903000065,경기도 부천시 길주로 210 (중동),14547,다사350451,37.50358247,126.765337,부천시청 등,20200709,20200716,"개폐막식, 영화상영, 문화행사 등",(사)부천국제판타스틱영화제조직위원회,(사)부천국제판타스틱영화제조직위원회,,032-327-6313,http://www.bifan.kr,,20200601,3860000,경기도 부천시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000493,행사,행사,부천전국비보이대회,경기도,부천시,4119010900,상동,4119074400,상동,411904352017,경기도 부천시 길주로121번길 18-19 (상동),14542,다사343455,37.50660402,126.7571075,부천마루광장,20200621,20200621,전국비보이대회,진조크루,경기도 부천시,,032-625-3139,http://www.thejinjo.com/,,20200601,3860000,경기도 부천시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000494,행사,행사,부천국제만화축제,경기도,부천시,4119010900,상동,4119074400,상동,411903000065,경기도 부천시 길주로 1 (상동),14505,다사331457,37.50856874,126.7437144,한국만화박물관 및 영상문화단지 일대,20200814,20200816,"전시, 부천국제만화페어, 경기국제코스프레페스티벌",부천국제만화축제운영위원회,(재)한국만화영상진흥원,,032-310-3071,http://www.bicof.com,,20200601,3860000,경기도 부천시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000495,행사,행사,부천세계비보이대회,경기도,부천시,4119010900,상동,4119074400,상동,4.11904E+11,경기도 부천시 길주로121번길 18-19,14542,다사343455,37.50660402,126.7571075,부천마루광장,20200925,20200927,세계비보이대회,진조크루,경기도 부천시,,032-625-3139,http://bbickorea.com/,,20200601,3860000,경기도 부천시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000496,행사,행사,부천전국대학가요제,경기도,부천시,4119011000,소사본동,4119075000,소사본동,411904355324,경기도 부천시 호현로489번길 52 (소사본동),14754,다사372423,37.47831788,126.7900308,부천마루광장,20200919,20200919,전국대학가요제,서울신학대학교 학교기업 더함,경기도 부천시,,032-625-3113,https://www.facebook.com/marubusking,,20200601,3860000,경기도 부천시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000497,행사,행사,부천국제애니메이션페스티벌,경기도,부천시,4119010900,상동,4119074400,상동,411903000065,경기도 부천시 길주로 1 (상동),14505,다사331457,37.50856874,126.7437144,"한국만화박물관, CGV부천, 부천시청, 메가박스COEX",20201023,20201027,애니메이션상영,"BIAF 집행위원회, (사)한국만화애니메이션학회",(사)부천국제애니메이션페스티벌 조직위원회,,032-625-9381,http://www.biaf.or.kr,,20200601,3860000,경기도 부천시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000498,행사,행사,제15회 파주개성인삼축제,경기도,파주시,4148025026,문산읍,4148025000,문산읍,414803206068,경기도 파주시 문산읍 임진각로 177,10808,다사331879,37.8893177,126.7400657,임진각 광장,20201017,20201018,"파주개성인삼 전시 및 판매, 농특산물 홍보 및 판매, 각종 공연 및 체험행사 등",파주개성인삼축제추진위원회,파주시,,031-940-5282,http://tour.paju.go.kr,,20200626,4060000,경기도 파주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000499,행사,행사,제24회 파주장단콩축제,경기도,파주시,4148025026,문산읍,,,414803206068,경기도 파주시 문산읍 임진각로 177,10808,다사331879,37.8893177,126.7400657,임진각 광장,20201127,20201129,"파주장단콩 전시 및 판매, 농특산물 홍보 및 판매, 각종 공연 및 체험행사 등",파주장단콩축제추진위원회,파주시,,031-940-5281,http://tour.paju.go.kr,,20200626,4060000,경기도 파주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000500,행사,행사,영천한약축제,경상북도,영천시,4723011000,화룡동,4723053500,서부동,4.72303E+11,경상북도 영천시 천문로 485,38839,마마281765,35.9775233,128.9218161,영천한의마을,20200925,20200927,"한방진료관, 전시체험부스, 한방경연 등",한약축제추진위원회,한약축제추진위원회,"경상북도, 영천시",054-339-7187,https://www.yc.go.kr/toursub/herb,,20200623,5100000,경상북도 영천시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000501,행사,행사,영천문화예술제,경상북도,영천시,4723010500,문외동,4723052000,중앙동,472304730613,경상북도 영천시 중앙동2길 89-15 (문외동),38850,마마291761,35.9730714,128.9328273,영천강변공원 일원,20201016,20201018,"문화예술공연, 전시회, 경연대회, 행사 및 체험부스 운영 등",영천문화예술제 추진위원회,영천문화예술제 추진위원회,경상북도 영천시,054-330-6365,https://www.yc.go.kr/tour/contents.do?mId=0709030000,,20200624,5100000,경상북도 영천시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000502,행사,행사,영천보현산별빛축제,경상북도,영천시,4723034029,화북면,4723034000,화북면,472303310010,경상북도 영천시 화북면 별빛로 681-32,38812,마마346947,36.1402561,128.9967122,보현산천문과학관 일원,20201009,20201011,"천문우주테마 체험부스운영, 천문우주체험 프로그램운영, 스타파티 등",영천보현산별빛축제위원회,경상북도 영천시,-,054-330-6702,https://www.yc.go.kr/toursub/star/,보현산천문대,20200625,5100000,경상북도 영천시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000503,행사,행사,"의정부 건강축제 「건강, 사계 四季」",경기도,의정부시,4115010100,의정부동,,,411503181017,경기도 의정부시 범골로 131 (의정부동),11649,다사594708,37.73615924,127.0395615,시청앞 도로 및 잔디광장(소방서옆),20200919,20200919,"건강증진 유공 표창, 공연, 건강홍보 및 체험부스 운영",의정부시보건소 건강증진과,경기도 의정부시청,,031-870-6082,https://www.ui4u.go.kr,,20200601,3820000,경기도 의정부시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000504,행사,행사,2020 제17회 청소년 어울림마당 행복누리축제,경기도,의정부시,4115010100,의정부동,,,411503181037,경기도 의정부시 의정로 27 (의정부동),11622,다사589707,37.73517715,127.033897,의정부시청소년수련관 야외무대,20200411,20201114,"청소년들의 예술문화공연축제 2020년 4월,5월,6월,9월,11월  월별1회(토) 운영",의정부시청소년재단,의정부시청소년수련관,,031-828-9548,http://www.uiyouth.or.kr,,20200601,3820000,경기도 의정부시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000505,행사,행사,제98회 어린이날 행사 어린이 한마당 큰잔치,경기도,의정부시,4115010100,의정부동,,,411503181037,경기도 의정부시 의정로 27 (의정부동),11622,다사589707,37.73517715,127.033897,의정부시청소년수련관 운동장,20200505,20200505,"어린이날 행사(시설무료개방, 다양한 체험부스 운영 등)",의정부시청소년재단,의정부시청소년수련관,,031-828-9545,http://www.uiyouth.or.kr,,20200601,3820000,경기도 의정부시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000506,행사,행사,2020 제3회 의정부시청소년진로페스티벌,경기도,의정부시,4115010100,의정부동,,,411503181037,경기도 의정부시 의정로 27 (의정부동),11622,다사589707,37.735161,127.033856,의정부시청소년수련관,20200522,20200523,청소년기 진로 고민해소 및 방향을 현장에서 직간접 체험 기회제공,의정부시청소년재단,의정부시청소년수련관,,031-828-9558,http://www.uiyouth.or.kr,,20200601,3820000,경기도 의정부시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000507,행사,행사,2020 전국 청소년 댄스페스티벌 ''꿈을 향한 무(舞)승부'',경기도,의정부시,4115010100,의정부동,,,411503181037,경기도 의정부시 의정로 27 (의정부동),11622,다사589707,37.73517715,127.033897,의정부시청소년수련관 운동장,20200530,20200530,"전국청소년 댄스페스티벌(댄스경연대회, 부스운영 등)",의정부시청소년재단,의정부시청소년수련관,,031-828-9545,http://www.uiyouth.or.kr,,20200601,3820000,경기도 의정부시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000508,행사,행사,제3회 의정부시 청소년 party,경기도,의정부시,4115010100,의정부동,,,411503181037,경기도 의정부시 의정로 27 (의정부동),11622,다사589707,37.73517715,127.033897,의정부시청소년수련관,20200523,20200523,"청소년공연, 인기가수 공연, 교복 및 직업패션쇼, 불꽃쇼",의정부시청소년재단,"의정부시청소년수련관, 새말청소년문화의집",,031-828-9584,http://www.uiyouth.or.kr,,20200601,3820000,경기도 의정부시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
